date,first,second,third,fourth,fiveth,sum
191208790,7,6,6,7,2,28
191208791,9,7,3,7,6,32
191208792,2,0,1,7,1,11
191208793,8,3,6,6,1,24
191208794,1,1,9,1,9,21
191208795,8,2,4,0,0,14
191208796,7,0,6,3,5,21
191208797,7,2,9,2,9,29
191208798,5,6,2,2,4,19
191208799,7,5,4,7,3,26
191208800,6,4,3,6,3,22
191208801,4,9,7,7,0,27
191208802,9,6,6,3,2,26
191208803,0,0,1,9,2,12
191208804,6,0,0,7,0,13
191208805,1,5,2,6,5,19
191208806,2,9,0,6,1,18
191208807,2,2,4,5,3,16
191208808,7,4,1,8,7,27
191208809,9,2,6,0,6,23
191208810,1,9,8,7,0,25
191208811,4,0,1,7,4,16
191208812,2,7,6,8,7,30
191208813,3,8,3,1,7,22
191208814,5,9,7,6,0,27
191208815,4,7,5,0,2,18
191208816,9,8,2,6,3,28
191208817,3,0,3,1,8,15
191208818,5,6,4,7,5,27
191208819,9,4,2,5,0,20
191208820,3,3,3,0,9,18
191208821,0,6,3,2,9,20
191208822,7,5,0,5,8,25
191208823,9,1,7,1,0,18
191208824,3,5,3,0,6,17
191208825,5,5,5,1,4,20
191208826,8,0,9,5,7,29
191208827,2,0,5,2,7,16
191208828,4,6,9,4,8,31
191208829,4,2,1,3,8,18
191208830,8,7,5,6,6,32
191208831,4,3,6,2,8,23
191208832,3,8,0,2,8,21
191208833,3,8,4,4,4,23
191208834,1,9,2,0,0,12
191208835,4,3,5,4,5,21
191208836,1,5,0,3,4,13
191208837,0,1,1,3,8,13
191208838,1,6,5,9,0,21
191208839,4,8,9,6,1,28
191208840,6,8,5,1,1,21
191208841,4,7,0,7,5,23
191208842,0,7,6,2,0,15
191208843,7,9,1,7,7,31
191208844,7,1,7,1,5,21
191208845,8,7,5,6,3,29
191208846,2,4,4,7,2,19
191208847,5,0,6,3,9,23
191208848,7,4,7,5,0,23
191208849,4,4,7,7,3,25
191208850,1,1,9,9,5,25
191208851,1,6,6,9,7,29
191208852,4,9,2,3,7,25
191208853,6,0,6,9,1,22
191208854,1,5,1,7,5,19
191208855,0,8,7,7,3,25
191208856,0,6,0,8,4,18
191208857,7,1,5,4,0,17
191208858,2,4,5,7,8,26
191208859,2,6,9,0,9,26
191208860,2,1,5,4,5,17
191208861,3,1,9,8,1,22
191208862,4,7,5,8,8,32
191208863,0,7,4,4,7,22
191208864,3,7,5,9,4,28
191208865,4,1,6,6,5,22
191208866,5,8,8,3,5,29
191208867,6,5,6,4,8,29
191208868,0,1,2,7,0,10
191208869,1,6,4,7,8,26
191208870,4,5,6,8,2,25
191208871,4,3,8,4,5,24
191208872,5,1,5,9,5,25
191208873,0,6,7,5,6,24
191208874,9,0,9,1,5,24
191208875,8,1,8,7,6,30
191208876,6,0,9,5,8,28
191208877,2,1,1,1,6,11
191208878,2,2,5,1,6,16
191208879,2,0,2,0,6,10
191208880,4,2,4,9,9,28
191208881,4,2,2,1,7,16
191208882,6,9,9,3,4,31
191208883,8,9,8,7,8,40
191208884,9,0,9,7,4,29
191208885,9,7,0,5,3,24
191208886,6,6,2,0,7,21
191208887,6,5,9,7,3,30
191208888,1,0,9,5,9,24
191208889,9,9,4,9,1,32
191208890,8,5,5,1,6,25
191208891,4,6,5,1,1,17
191208892,4,2,9,2,0,17
191208893,2,6,8,9,1,26
191208894,5,5,4,2,6,22
191208895,2,5,7,3,3,20
191208896,8,9,0,5,4,26
191208897,9,8,3,0,9,29
191208898,6,5,9,7,7,34
191208899,7,0,0,9,5,21
191208900,8,4,0,7,9,28
191208901,3,6,0,9,0,18
191208902,8,6,8,1,9,32
191208903,0,3,1,3,1,8
191208904,3,6,6,1,9,25
191208905,7,2,3,6,1,19
191208906,5,9,4,8,2,28
191208907,4,8,1,4,7,24
191208908,6,6,9,8,6,35
191208909,1,9,1,0,8,19
191208910,1,3,0,9,5,18
191208911,3,2,4,6,5,20
191208912,5,5,7,8,8,33
191208913,1,6,3,8,8,26
191208914,3,7,3,7,2,22
191208915,3,9,9,3,2,26
191208916,0,5,9,5,8,27
191208917,4,9,7,4,7,31
191208918,9,0,2,9,8,28
191208919,5,6,3,1,2,17
191208920,7,3,8,7,6,31
191208921,0,2,4,8,3,17
191208922,1,9,3,5,4,22
191208923,0,3,8,1,6,18
191208924,3,7,5,3,3,21
191208925,1,7,9,3,9,29
191208926,8,4,2,5,5,24
191208927,8,3,6,5,2,24
191208928,0,1,8,9,6,24
191208929,7,2,4,2,9,24
191208930,1,1,2,1,4,9
191208931,4,9,9,4,4,30
191208932,5,2,2,0,8,17
191208933,7,3,8,2,0,20
191208934,2,0,1,2,0,5
191208935,8,8,6,2,5,29
191208936,5,2,5,3,2,17
191208937,7,2,8,1,8,26
191208938,4,9,0,9,9,31
191208939,2,8,1,1,8,20
191208940,4,0,0,2,1,7
191208941,5,1,3,9,3,21
191208942,2,7,8,0,2,19
191208943,6,5,8,5,4,28
191208944,0,1,2,4,9,16
191208945,8,9,6,7,0,30
191208946,3,0,6,8,0,17
191208947,4,0,2,6,2,14
191208948,7,1,7,0,4,19
191208949,0,8,9,7,1,25
191208950,0,7,0,6,1,14
191208951,8,6,9,0,1,24
191208952,9,9,2,8,7,35
191208953,6,7,6,5,1,25
191208954,1,8,7,5,0,21
191208955,3,5,9,0,9,26
191208956,2,7,4,8,4,25
191208957,0,0,7,1,2,10
191208958,7,7,5,8,7,34
191208959,7,5,2,8,3,25
191208960,7,6,3,0,7,23
191208961,3,7,9,3,6,28
191208962,0,3,8,2,3,16
191208963,8,9,1,8,0,26
191208964,3,7,0,7,4,21
191208965,0,0,8,6,5,19
191208966,6,6,0,5,1,18
191208967,4,5,9,1,5,24
191208968,4,9,0,0,4,17
191208969,5,5,6,6,4,26
191208970,8,8,8,5,9,38
191208971,8,4,6,0,3,21
191208972,2,5,1,1,8,17
191208973,3,9,3,1,3,19
191208974,1,8,6,8,8,31
191208975,7,4,2,2,2,17
191208976,7,6,0,8,1,22
191208977,5,6,5,8,3,27
191208978,5,7,3,9,8,32
191208979,7,4,3,4,7,25
191208980,4,9,1,5,5,24
191208981,6,4,3,7,0,20
191208982,2,6,2,8,3,21
191208983,3,1,8,4,6,22
191208984,8,3,3,6,7,27
191208985,5,1,4,7,6,23
191208986,2,5,4,9,3,23
191208987,5,0,4,0,2,11
191208988,2,0,2,1,8,13
191208989,1,4,1,9,1,16
191208990,0,5,7,5,1,18
191208991,1,2,9,9,9,30
191208992,3,5,6,7,8,29
191208993,3,0,3,3,3,12
191208994,1,9,9,4,2,25
191208995,5,3,3,1,3,15
191208996,6,1,8,6,3,24
191208997,9,8,6,1,0,24
191208998,7,6,5,2,2,22
191208999,4,2,6,5,0,17
1912081000,1,5,0,9,8,23
1912081001,9,6,2,0,6,23
1912081002,4,6,0,9,7,26
1912081003,5,0,0,6,7,18
1912081004,0,0,1,3,9,13
1912081005,9,5,1,1,6,22
1912081006,8,7,8,7,2,32
1912081007,9,9,6,3,4,31
1912081008,0,4,5,5,8,22
1912081009,5,4,9,2,4,24
1912081010,4,4,7,1,1,17
1912081011,1,2,7,1,7,18
1912081012,5,5,0,6,9,25
1912081013,7,3,4,0,5,19
1912081014,1,4,3,0,9,17
1912081015,7,4,8,0,7,26
1912081016,6,0,1,6,0,13
1912081017,6,1,4,3,8,22
1912081018,8,6,7,0,5,26
1912081019,0,8,8,8,5,29
1912081020,2,4,9,5,0,20
1912081021,9,2,0,7,5,23
1912081022,4,2,5,2,3,16
1912081023,6,9,1,9,6,31
1912081024,3,6,0,4,4,17
1912081025,4,8,9,8,8,37
1912081026,6,4,6,8,5,29
1912081027,1,6,8,3,5,23
1912081028,7,6,6,2,2,23
1912081029,0,7,4,8,5,24
1912081030,3,6,6,0,8,23
1912081031,0,7,1,9,7,24
1912081032,9,7,7,3,7,33
1912081033,6,4,7,3,2,22
1912081034,1,0,8,9,6,24
1912081035,4,8,7,0,0,19
1912081036,6,3,9,5,4,27
1912081037,3,1,1,0,4,9
1912081038,0,7,9,3,8,27
1912081039,3,1,5,0,5,14
1912081040,2,2,3,3,2,12
1912081041,0,9,7,0,5,21
1912081042,2,2,4,3,3,14
1912081043,8,1,6,7,4,26
1912081044,8,9,2,5,4,28
1912081045,5,4,3,7,5,24
1912081046,8,5,0,8,6,27
1912081047,8,2,3,3,4,20
1912081048,1,3,4,8,6,22
1912081049,9,0,4,7,0,20
1912081050,8,2,8,8,7,33
1912081051,8,5,1,9,6,29
1912081052,4,6,6,3,8,27
1912081053,0,3,0,4,5,12
1912081054,2,6,0,3,0,11
1912081055,2,4,9,0,1,16
1912081056,1,7,6,4,7,25
1912081057,8,0,2,3,3,16
1912081058,1,9,1,9,1,21
1912081059,4,0,2,6,0,12
1912081060,6,1,8,1,1,17
1912081061,8,5,7,2,8,30
1912081062,9,3,8,9,2,31
1912081063,0,5,9,2,4,20
1912081064,2,5,9,0,7,23
1912081065,7,5,5,8,3,28
1912081066,5,6,8,4,3,26
1912081067,0,5,4,4,0,13
1912081068,8,7,7,5,4,31
1912081069,0,2,0,5,3,10
1912081070,7,6,8,0,6,27
1912081071,1,3,1,6,3,14
1912081072,5,6,3,7,4,25
1912081073,5,3,0,8,9,25
1912081074,1,1,1,8,3,14
1912081075,0,4,7,8,3,22
1912081076,4,4,0,6,4,18
1912081077,1,7,0,8,8,24
1912081078,5,2,3,6,0,16
1912081079,3,6,5,1,8,23
1912081080,9,3,8,2,9,31
1912081081,1,6,9,4,1,21
1912081082,4,1,6,7,1,19
1912081083,2,9,5,9,2,27
1912081084,7,6,3,7,4,27
1912081085,3,5,4,1,8,21
1912081086,6,0,1,9,7,23
1912081087,2,5,0,2,4,13
1912081088,3,2,2,3,1,11
1912081089,3,5,3,6,7,24
1912081090,4,8,4,6,7,29
1912081091,1,7,5,6,1,20
1912081092,5,8,5,4,2,24
1912081093,8,2,4,6,3,23
1912081094,7,4,8,8,1,28
1912081095,1,1,6,8,6,22
1912081096,9,7,1,5,0,22
1912081097,8,6,3,1,7,25
1912081098,0,0,4,6,7,17
1912081099,4,3,2,7,9,25
1912081100,0,1,6,5,1,13
1912081101,5,4,0,0,6,15
1912081102,1,4,8,6,2,21
1912081103,8,9,0,9,4,30
1912081104,5,7,0,4,8,24
1912081105,9,8,6,3,7,33
191209001,7,7,6,6,0,26
191209002,4,3,3,9,1,20
191209003,6,6,1,8,5,26
191209004,1,9,6,0,9,25
191209005,5,0,9,0,4,18
191209006,0,9,9,6,7,31
191209007,8,6,4,9,5,32
191209008,9,2,9,9,4,33
191209009,1,1,3,8,2,15
191209010,0,8,0,3,4,15
191209011,5,2,7,7,0,21
191209012,0,8,7,5,7,27
191209013,0,2,1,3,5,11
191209014,5,4,1,5,8,23
191209015,3,9,2,6,2,22
191209016,0,7,1,6,1,15
191209017,2,4,4,1,9,20
191209018,7,9,6,2,7,31
191209019,9,4,5,1,6,25
191209020,1,4,7,0,6,18
191209021,8,4,6,3,2,23
191209022,7,3,8,4,9,31
191209023,4,8,7,1,8,28
191209024,0,6,6,5,3,20
191209025,7,8,9,9,2,35
191209026,5,6,9,4,4,28
191209027,9,8,1,3,2,23
191209028,7,4,1,2,4,18
191209029,4,1,5,5,3,18
191209030,4,8,8,7,1,28
191209031,6,2,4,3,1,16
191209032,9,9,5,2,7,32
191209033,6,2,1,7,2,18
191209034,0,9,1,8,2,20
191209035,8,2,2,2,1,15
191209036,8,8,1,0,7,24
191209037,6,1,5,8,2,22
191209038,3,0,6,2,4,15
191209039,3,8,0,1,6,18
191209040,5,0,5,9,8,27
191209041,5,8,0,9,8,30
191209042,1,7,0,4,1,13
191209043,4,6,5,5,9,29
191209044,3,2,1,3,8,17
191209045,6,6,7,1,4,24
191209046,4,0,4,0,5,13
191209047,9,3,9,5,5,31
191209048,9,2,7,9,6,33
191209049,6,1,1,0,6,14
191209050,5,5,9,1,4,24
191209051,3,2,1,7,7,20
191209052,1,2,5,1,5,14
191209053,3,9,8,8,1,29
191209054,8,8,5,2,3,26
191209055,8,6,4,8,3,29
191209056,9,0,5,2,1,17
191209057,3,4,3,1,4,15
191209058,2,0,7,4,5,18
191209059,7,6,4,4,4,25
191209060,2,2,7,3,0,14
191209061,9,8,9,8,5,39
191209062,3,7,8,9,1,28
191209063,7,7,6,6,6,32
191209064,5,7,4,2,0,18
191209065,2,6,7,8,6,29
191209066,7,9,0,8,8,32
191209067,9,5,1,6,4,25
191209068,1,4,0,0,6,11
191209069,2,7,0,3,0,12
191209070,7,6,1,7,3,24
191209071,6,0,7,3,5,21
191209072,2,1,4,2,5,14
191209073,2,5,4,2,8,21
191209074,2,8,6,8,6,30
191209075,8,2,8,0,8,26
191209076,4,7,1,5,3,20
191209077,7,8,9,7,7,38
191209078,2,9,4,6,5,26
191209079,3,3,3,2,8,19
191209080,2,4,1,3,7,17
191209081,9,2,6,0,1,18
191209082,9,5,9,4,7,34
191209083,2,7,0,1,4,14
191209084,0,7,2,9,9,27
191209085,3,1,5,4,7,20
191209086,1,5,0,4,4,14
191209087,4,7,4,0,8,23
191209088,8,7,3,2,7,27
191209089,7,3,1,4,5,20
191209090,1,7,6,0,5,19
191209091,6,6,2,5,5,24
191209092,9,5,4,1,1,20
191209093,0,4,0,5,5,14
191209094,6,4,7,7,8,32
191209095,3,1,9,0,6,19
191209096,5,0,5,7,5,22
191209097,1,5,9,1,3,19
191209098,4,9,8,2,7,30
191209099,7,3,4,6,4,24
191209100,2,7,0,6,0,15
191209101,5,3,0,3,2,13
191209102,2,8,1,8,9,28
191209103,9,3,8,1,4,25
191209104,1,0,3,7,3,14
191209105,0,8,6,2,9,25
191209106,9,8,1,0,3,21
191209107,1,0,7,7,7,22
191209108,8,4,3,7,9,31
191209109,8,1,4,7,6,26
191209110,7,3,4,5,5,24
191209111,8,4,5,8,5,30
191209112,6,9,0,7,7,29
191209113,3,2,6,3,1,15
191209114,8,3,9,0,7,27
191209115,8,4,3,9,5,29
191209116,1,0,1,5,5,12
191209117,1,4,6,3,2,16
191209118,9,2,9,9,9,38
191209119,6,7,2,4,9,28
191209120,8,5,9,7,2,31
191209121,0,4,5,0,3,12
191209122,6,8,6,7,8,35
191209123,1,6,8,3,8,26
191209124,6,3,7,6,7,29
191209125,5,4,5,7,1,22
191209126,1,1,3,2,3,10
191209127,9,5,9,8,6,37
191209128,3,6,7,3,6,25
191209129,7,7,6,2,7,29
191209130,9,7,9,4,3,32
191209131,1,1,9,0,3,14
191209132,2,8,3,1,8,22
191209133,7,7,1,5,8,28
191209134,7,8,7,9,1,32
191209135,9,4,8,8,4,33
191209136,9,4,1,8,5,27
191209137,3,5,4,8,9,29
191209138,9,6,1,4,8,28
191209139,1,8,7,0,7,23
191209140,4,7,0,5,9,25
191209141,1,7,8,7,8,31
191209142,4,2,3,6,4,19
191209143,4,8,6,7,2,27
191209144,8,4,2,6,4,24
191209145,5,2,6,4,4,21
191209146,9,2,1,4,1,17
191209147,7,5,6,5,6,29
191209148,1,0,7,1,3,12
191209149,9,8,7,0,2,26
191209150,3,7,4,8,7,29
191209151,6,3,7,5,1,22
191209152,1,7,5,1,2,16
191209153,5,4,3,2,2,16
191209154,6,9,5,4,5,29
191209155,7,2,2,4,2,17
191209156,2,9,3,5,8,27
191209157,4,7,3,3,1,18
191209158,7,5,5,9,7,33
191209159,5,1,6,9,0,21
191209160,9,9,5,6,8,37
191209161,3,0,5,3,9,20
191209162,0,8,9,1,6,24
191209163,4,3,2,5,4,18
191209164,2,4,6,7,0,19
191209165,2,7,3,5,0,17
191209166,9,5,3,6,1,24
191209167,2,0,9,1,6,18
191209168,5,1,7,1,3,17
191209169,7,8,8,0,1,24
191209170,2,5,7,6,1,21
191209171,0,3,6,5,6,20
191209172,1,4,6,0,5,16
191209173,9,1,2,2,8,22
191209174,0,3,2,5,5,15
191209175,4,4,9,4,8,29
191209176,0,0,3,7,4,14
191209177,1,3,1,7,2,14
191209178,2,0,0,9,7,18
191209179,2,6,0,8,0,16
191209180,6,7,1,8,5,27
191209181,8,8,9,5,8,38
191209182,0,9,5,4,7,25
191209183,2,8,2,1,1,14
191209184,1,0,1,0,1,3
191209185,6,6,4,7,8,31
191209186,5,8,7,2,8,30
191209187,5,7,0,6,2,20
191209188,9,6,0,6,5,26
191209189,8,2,0,6,1,17
191209190,2,6,5,7,4,24
191209191,5,7,0,9,8,29
191209192,8,1,5,9,7,30
191209193,7,5,3,1,3,19
191209194,7,2,1,4,4,18
191209195,8,4,6,1,4,23
191209196,6,6,2,9,0,23
191209197,5,4,0,2,3,14
191209198,5,5,5,1,6,22
191209199,7,2,6,2,8,25
191209200,4,0,4,6,4,18
191209201,7,0,8,5,9,29
191209202,4,0,2,4,4,14
191209203,9,2,9,6,6,32
191209204,8,4,6,7,1,26
191209205,1,2,1,0,3,7
191209206,2,0,3,0,1,6
191209207,8,3,5,4,8,28
191209208,8,1,3,4,6,22
191209209,0,8,0,0,8,16
191209210,5,2,7,4,9,27
191209211,2,6,9,1,2,20
191209212,9,0,4,9,6,28
191209213,7,6,6,9,2,30
191209214,8,1,4,1,0,14
191209215,8,7,1,0,5,21
191209216,9,9,0,5,4,27
191209217,5,5,5,8,7,30
191209218,2,5,2,6,0,15
191209219,5,9,7,3,8,32
191209220,4,2,7,9,6,28
191209221,2,5,4,1,7,19
191209222,0,6,1,9,1,17
191209223,8,1,0,1,1,11
191209224,3,3,1,8,7,22
191209225,2,9,6,5,4,26
191209226,3,1,4,7,0,15
191209227,4,4,0,8,5,21
191209228,2,4,0,5,1,12
191209229,4,7,0,3,8,22
191209230,4,7,6,8,5,30
191209231,4,9,8,0,1,22
191209232,5,2,2,2,5,16
191209233,7,6,7,6,5,31
191209234,1,9,1,1,8,20
191209235,8,4,9,5,5,31
191209236,8,6,0,6,6,26
191209237,9,8,2,8,6,33
191209238,9,6,3,2,2,22
191209239,4,9,0,1,1,15
191209240,0,2,4,8,4,18
191209241,9,5,5,5,9,33
191209242,4,4,9,3,4,24
191209243,6,9,4,3,5,27
191209244,0,1,2,8,3,14
191209245,4,0,2,9,2,17
191209246,7,7,6,4,6,30
191209247,5,2,0,4,7,18
191209248,0,2,3,3,8,16
191209249,5,3,4,9,9,30
191209250,4,8,1,3,5,21
191209251,0,4,1,9,0,14
191209252,0,5,9,2,0,16
191209253,0,9,4,9,0,22
191209254,1,2,3,4,7,17
191209255,1,2,5,4,2,14
191209256,2,4,9,0,3,18
191209257,6,8,9,3,6,32
191209258,1,7,6,2,2,18
191209259,6,0,8,7,4,25
191209260,6,3,4,6,4,23
191209261,8,8,4,4,6,30
191209262,2,3,1,2,8,16
191209263,4,9,0,8,9,30
191209264,0,6,4,7,5,22
191209265,8,1,1,8,0,18
191209266,2,6,9,6,8,31
191209267,1,0,6,1,2,10
191209268,1,3,6,4,0,14
191209269,5,0,3,6,9,23
191209270,7,4,2,6,1,20
191209271,1,5,7,9,3,25
191209272,2,0,7,4,2,15
191209273,2,9,1,6,6,24
191209274,5,0,1,9,8,23
191209275,2,8,9,3,3,25
191209276,4,4,8,4,9,29
191209277,4,0,7,9,3,23
191209278,3,5,4,0,2,14
191209279,5,3,6,4,0,18
191209280,9,9,8,7,1,34
191209281,4,5,8,6,5,28
191209282,1,0,3,1,4,9
191209283,0,6,4,2,8,20
191209284,6,6,3,5,0,20
191209285,6,8,3,0,1,18
191209286,1,9,6,3,0,19
191209287,7,4,6,1,4,22
191209288,0,9,0,8,4,21
191209289,8,2,9,2,2,23
191209290,7,6,5,1,9,28
191209291,9,0,9,6,1,25
191209292,1,7,7,8,5,28
191209293,1,7,5,5,2,20
191209294,7,7,9,2,6,31
191209295,3,8,1,2,6,20
191209296,8,3,4,5,2,22
191209297,9,0,3,7,5,24
191209298,3,1,2,7,4,17
191209299,5,2,7,1,2,17
191209300,5,4,8,0,2,19
191209301,8,0,8,8,3,27
191209302,0,9,4,1,0,14
191209303,2,2,4,1,6,15
191209304,1,4,3,3,3,14
191209305,3,7,0,9,8,27
191209306,7,4,2,4,8,25
191209307,0,1,2,0,9,12
191209308,4,9,8,2,6,29
191209309,2,8,2,4,9,25
191209310,2,7,7,9,2,27
191209311,7,4,5,5,6,27
191209312,0,8,2,5,2,17
191209313,3,8,1,9,2,23
191209314,4,6,5,8,6,29
191209315,9,5,0,4,5,23
191209316,6,2,4,1,1,14
191209317,3,2,3,3,3,14
191209318,0,9,8,7,7,31
191209319,0,2,7,2,8,19
191209320,1,9,4,9,6,29
191209321,8,6,4,7,9,34
191209322,5,5,6,1,0,17
191209323,8,5,2,4,9,28
191209324,7,7,5,2,9,30
191209325,8,8,4,0,0,20
191209326,2,6,1,6,5,20
191209327,9,2,2,1,9,23
191209328,6,8,2,1,0,17
191209329,3,8,0,2,3,16
191209330,0,5,6,7,6,24
191209331,7,0,5,2,5,19
191209332,8,3,5,5,6,27
191209333,6,2,4,1,5,18
191209334,9,3,8,1,8,29
191209335,9,3,2,7,7,28
191209336,1,9,4,2,0,16
191209337,1,8,7,8,6,30
191209338,7,0,2,3,1,13
191209339,0,3,3,0,0,6
191209340,6,4,6,4,8,28
191209341,2,5,6,0,5,18
191209342,1,8,3,4,5,21
191209343,5,5,3,8,6,27
191209344,3,3,7,1,6,20
191209345,0,9,7,7,2,25
191209346,1,3,5,6,0,15
191209347,8,0,2,7,3,20
191209348,6,3,1,2,6,18
191209349,7,3,6,7,5,28
191209350,7,8,8,4,1,28
191209351,4,8,9,9,2,32
191209352,0,8,9,5,9,31
191209353,4,2,4,2,0,12
191209354,7,4,7,5,1,24
191209355,9,9,2,4,8,32
191209356,0,4,6,5,4,19
191209357,6,4,3,1,7,21
191209358,8,1,3,3,4,19
191209359,6,3,2,3,3,17
191209360,0,4,1,8,7,20
191209361,7,6,4,6,5,28
191209362,3,9,5,5,2,24
191209363,2,4,1,7,6,20
191209364,9,9,5,0,5,28
191209365,7,2,6,0,7,22
191209366,5,3,7,2,8,25
191209367,0,4,8,6,0,18
191209368,1,4,5,3,0,13
191209369,2,0,5,0,1,8
191209370,0,4,4,9,8,25
191209371,5,2,1,7,3,18
191209372,3,2,8,8,3,24
191209373,9,5,7,5,2,28
191209374,2,6,6,5,2,21
191209375,4,2,6,8,8,28
191209376,0,1,3,8,8,20
191209377,4,5,3,4,3,19
191209378,7,2,0,0,9,18
191209379,7,9,7,7,6,36
191209380,9,5,1,5,1,21
191209381,9,9,1,5,7,31
191209382,6,6,6,0,7,25
191209383,3,3,2,2,7,17
191209384,7,3,5,6,5,26
191209385,4,2,5,5,2,18
191209386,6,9,0,5,7,27
191209387,1,2,6,8,1,18
191209388,1,7,0,3,4,15
191209389,4,3,0,3,0,10
191209390,4,6,6,3,6,25
191209391,6,2,8,7,8,31
191209392,9,8,9,3,8,37
191209393,5,0,6,7,2,20
191209394,9,4,4,3,2,22
191209395,3,6,5,8,7,29
191209396,2,7,4,7,6,26
191209397,1,1,8,6,8,24
191209398,4,1,9,6,7,27
191209399,0,7,1,4,5,17
191209400,1,7,0,3,6,17
191209401,8,2,5,7,3,25
191209402,2,6,7,9,7,31
191209403,2,1,2,0,6,11
191209404,2,6,6,9,6,29
191209405,9,3,8,6,7,33
191209406,6,9,3,0,4,22
191209407,9,7,8,3,9,36
191209408,4,7,5,3,4,23
191209409,2,8,9,7,1,27
191209410,8,8,6,3,6,31
191209411,2,4,1,3,0,10
191209412,2,1,6,2,6,17
191209413,1,8,6,8,9,32
191209414,0,0,0,2,2,4
191209415,1,9,7,2,8,27
191209416,8,1,7,9,2,27
191209417,4,3,3,5,7,22
191209418,7,0,5,8,1,21
191209419,5,6,5,5,0,21
191209420,0,9,9,4,5,27
191209421,1,6,6,6,3,22
191209422,2,5,7,9,6,29
191209423,5,3,0,7,3,18
191209424,6,1,6,6,0,19
191209425,3,4,4,7,0,18
191209426,8,3,6,1,7,25
191209427,7,9,9,9,0,34
191209428,3,1,8,9,9,30
191209429,0,1,0,3,3,7
191209430,7,9,8,8,4,36
191209431,1,7,6,3,6,23
191209432,0,3,4,1,6,14
191209433,6,7,7,8,6,34
191209434,1,4,6,7,8,26
191209435,6,2,1,4,3,16
191209436,1,8,4,6,1,20
191209437,4,0,8,1,3,16
191209438,1,3,5,0,4,13
191209439,1,5,1,7,0,14
191209440,5,0,1,2,3,11
191209441,5,1,0,3,7,16
191209442,1,3,3,2,3,12
191209443,2,7,1,3,7,20
191209444,7,6,7,8,0,28
191209445,9,7,9,6,0,31
191209446,3,5,8,0,4,20
191209447,2,1,4,2,2,11
191209448,8,1,3,1,2,15
191209449,2,1,2,5,0,10
191209450,6,8,6,8,5,33
191209451,5,4,8,7,8,32
191209452,6,7,9,8,9,39
191209453,2,5,3,1,1,12
191209454,8,8,2,8,0,26
191209455,7,6,2,3,6,24
191209456,8,1,2,1,1,13
191209457,6,6,5,4,7,28
191209458,4,1,2,0,0,7
191209459,2,2,2,2,6,14
191209460,8,9,2,1,0,20
191209461,3,9,8,6,3,29
191209462,5,2,3,6,6,22
191209463,5,2,6,0,6,19
191209464,2,8,9,7,2,28
191209465,0,4,4,2,9,19
191209466,6,0,3,0,8,17
191209467,5,7,4,0,3,19
191209468,6,8,7,3,4,28
191209469,2,8,0,9,8,27
191209470,0,6,8,0,1,15
191209471,5,8,3,2,4,22
191209472,5,1,9,0,2,17
191209473,9,2,5,5,3,24
191209474,6,1,4,1,6,18
191209475,4,4,7,5,5,25
191209476,3,1,6,2,1,13
191209477,9,5,4,1,2,21
191209478,6,9,0,6,9,30
191209479,9,4,1,2,6,22
191209480,2,3,9,9,9,32
191209481,8,0,4,5,2,19
191209482,0,3,3,9,7,22
191209483,1,2,2,7,4,16
191209484,4,3,9,7,4,27
191209485,5,8,6,8,1,28
191209486,3,5,4,6,4,22
191209487,1,1,2,9,4,17
191209488,5,6,0,7,2,20
191209489,4,5,9,1,7,26
191209490,7,0,3,2,8,20
191209491,7,3,4,2,1,17
191209492,9,1,4,0,0,14
191209493,6,2,7,7,7,29
191209494,5,9,7,2,6,29
191209495,7,6,6,1,9,29
191209496,2,5,1,4,7,19
191209497,1,5,8,2,0,16
191209498,2,5,2,2,4,15
191209499,9,5,7,9,0,30
191209500,0,8,5,4,5,22
191209501,8,7,7,6,1,29
191209502,9,8,6,9,1,33
191209503,3,2,2,2,5,14
191209504,0,1,0,3,0,4
191209505,4,4,9,2,7,26
191209506,2,9,2,0,3,16
191209507,9,4,5,5,2,25
191209508,3,5,1,7,9,25
191209509,8,6,3,7,6,30
191209510,5,1,6,9,7,28
191209511,9,4,7,7,0,27
191209512,0,6,0,1,6,13
191209513,2,5,8,6,9,30
191209514,0,2,9,9,2,22
191209515,9,7,3,0,5,24
191209516,9,4,8,1,9,31
191209517,7,9,8,7,6,37
191209518,2,0,0,4,5,11
191209519,5,2,3,4,9,23
191209520,1,6,9,1,7,24
191209521,5,3,7,1,5,21
191209522,7,5,3,9,3,27
191209523,3,2,2,7,6,20
191209524,8,5,1,0,6,20
191209525,5,5,2,3,3,18
191209526,6,3,2,0,0,11
191209527,0,8,5,7,5,25
191209528,4,1,0,0,8,13
191209529,9,8,5,0,6,28
191209530,2,4,8,6,5,25
191209531,9,5,3,0,2,19
191209532,3,6,9,0,3,21
191209533,5,1,3,7,7,23
191209534,4,4,3,3,4,18
191209535,2,9,1,6,4,22
191209536,0,0,6,0,9,15
191209537,1,4,7,3,2,17
191209538,5,3,2,5,1,16
191209539,9,7,6,3,3,28
191209540,0,4,6,0,4,14
191209541,7,2,2,1,6,18
191209542,1,9,0,8,6,24
191209543,9,8,4,2,9,32
191209544,4,7,5,5,9,30
191209545,5,7,4,6,3,25
191209546,0,7,0,0,2,9
191209547,5,8,2,9,5,29
191209548,7,8,8,3,8,34
191209549,0,4,3,0,0,7
191209550,2,4,8,1,2,17
191209551,9,1,2,4,9,25
