date,first,second,third,fourth,fiveth,sum
191219769,2,5,0,7,8,22
191219770,9,3,9,0,6,27
191219771,1,3,5,0,5,14
191219772,0,7,7,8,6,28
191219773,6,4,2,8,0,20
191219774,9,9,7,8,6,39
191219775,7,9,4,7,1,28
191219776,8,4,4,0,9,25
191219777,6,6,6,4,1,23
191219778,6,8,0,6,0,20
191219779,9,4,0,1,2,16
191219780,1,7,7,6,2,23
191219781,2,4,1,3,0,10
191219782,1,2,5,9,7,24
191219783,6,5,1,5,4,21
191219784,6,3,3,5,6,23
191219785,4,1,4,8,3,20
191219786,5,4,3,4,9,25
191219787,7,3,9,6,9,34
191219788,6,0,5,1,1,13
191219789,3,6,8,3,3,23
191219790,8,6,2,6,5,27
191219791,9,0,5,3,4,21
191219792,9,4,4,4,7,28
191219793,2,1,5,4,0,12
191219794,3,8,0,0,1,12
191219795,8,0,7,2,9,26
191219796,3,6,0,9,3,21
191219797,8,1,8,0,7,24
191219798,5,1,4,2,5,17
191219799,4,0,2,2,1,9
191219800,7,4,1,9,2,23
191219801,0,9,7,5,0,21
191219802,5,6,5,7,0,23
191219803,2,0,9,7,1,19
191219804,6,6,0,7,6,25
191219805,3,1,8,3,2,17
191219806,9,8,3,2,4,26
191219807,1,1,9,7,4,22
191219808,3,4,8,9,0,24
191219809,8,1,7,0,9,25
191219810,5,6,8,0,4,23
191219811,5,7,0,1,3,16
191219812,1,4,5,6,5,21
191219813,3,2,7,3,0,15
191219814,1,3,4,7,2,17
191219815,0,9,5,0,7,21
191219816,2,3,7,0,2,14
191219817,9,1,1,1,0,12
191219818,8,1,7,6,6,28
191219819,9,7,2,6,6,30
191219820,1,2,6,3,7,19
191219821,0,9,4,2,8,23
191219822,4,5,2,8,2,21
191219823,8,6,3,2,6,25
191219824,8,8,2,2,4,24
191219825,0,6,9,1,2,18
191219826,0,3,2,6,5,16
191219827,2,9,8,1,3,23
191219828,2,2,6,4,3,17
191219829,5,2,4,0,9,20
191219830,2,6,2,5,1,16
191219831,3,6,5,3,9,26
191219832,1,7,9,1,3,21
191219833,7,1,2,4,2,16
191219834,5,7,1,1,3,17
191219835,9,4,9,9,1,32
191219836,2,2,6,3,2,15
191219837,8,5,3,9,2,27
191219838,3,0,2,7,1,13
191219839,7,9,6,1,6,29
191219840,7,4,9,1,6,27
191219841,8,3,3,9,8,31
191219842,7,5,0,5,4,21
191219843,4,0,5,9,8,26
191219844,8,9,8,5,9,39
191219845,2,1,6,7,9,25
191219846,4,3,3,5,1,16
191219847,8,4,1,2,2,17
191219848,5,9,7,3,4,28
191219849,9,9,3,2,7,30
191219850,9,0,3,6,4,22
191219851,0,7,2,0,1,10
191219852,2,2,5,2,0,11
191219853,5,0,3,2,3,13
191219854,5,5,7,7,7,31
191219855,9,0,5,9,6,29
191219856,5,8,3,4,4,24
191219857,7,5,2,5,7,26
191219858,7,4,8,8,0,27
191219859,9,0,9,5,4,27
191219860,9,5,0,9,6,29
191219861,4,5,3,1,3,16
191219862,7,4,0,5,9,25
191219863,2,7,3,1,1,14
191219864,6,5,5,4,7,27
191219865,1,7,4,7,1,20
191219866,7,9,4,8,8,36
191219867,4,8,8,4,9,33
191219868,8,0,1,9,1,19
191219869,1,2,6,5,7,21
191219870,6,1,1,2,2,12
191219871,6,7,0,2,9,24
191219872,1,0,1,2,3,7
191219873,9,5,2,1,5,22
191219874,8,1,2,5,0,16
191219875,1,8,2,3,4,18
191219876,1,9,3,1,2,16
191219877,3,9,9,9,1,31
191219878,7,6,4,9,7,33
191219879,2,4,4,4,0,14
191219880,0,5,9,5,5,24
191219881,3,9,8,1,2,23
191219882,9,4,6,1,0,20
191219883,6,0,4,9,6,25
191219884,7,0,8,1,0,16
191219885,2,8,1,0,4,15
191219886,8,2,3,2,9,24
191219887,6,8,0,2,4,20
191219888,6,4,7,8,3,28
191219889,0,0,6,7,0,13
191219890,4,8,4,5,8,29
191219891,7,9,8,8,6,38
191219892,7,4,5,9,9,34
191219893,1,6,1,0,1,9
191219894,7,6,3,2,7,25
191219895,7,0,8,1,1,17
191219896,8,1,9,4,1,23
191219897,2,9,1,2,8,22
191219898,1,6,1,6,2,16
191219899,6,9,2,6,1,24
191219900,5,4,8,3,1,21
191219901,2,4,0,7,1,14
191219902,9,1,5,8,8,31
191219903,9,2,4,1,3,19
191219904,1,5,5,7,2,20
191219905,2,0,8,3,6,19
191219906,9,0,9,5,7,30
191219907,8,0,7,0,0,15
191219908,6,2,1,4,7,20
191219909,7,6,3,5,5,26
191219910,0,6,0,9,5,20
191219911,0,3,6,8,7,24
191219912,9,3,9,9,2,32
191219913,5,7,9,3,3,27
191219914,7,4,1,4,7,23
191219915,5,0,1,2,8,16
191219916,5,0,8,9,2,24
191219917,8,8,4,4,7,31
191219918,4,6,0,2,4,16
191219919,0,1,5,1,0,7
191219920,9,1,1,7,7,25
191219921,8,4,3,6,0,21
191219922,3,5,0,6,1,15
191219923,5,9,3,4,4,25
191219924,5,2,9,9,8,33
191219925,9,9,5,0,8,31
191219926,5,8,5,1,7,26
191219927,2,7,4,4,1,18
191219928,0,4,2,2,7,15
191219929,0,3,4,9,2,18
191219930,5,0,5,7,5,22
191219931,7,3,4,4,5,23
191219932,0,6,6,9,0,21
191219933,2,6,4,9,8,29
191219934,9,6,1,9,6,31
191219935,7,8,1,3,3,22
191219936,0,6,5,9,7,27
191219937,9,6,6,9,1,31
191219938,8,8,1,5,5,27
191219939,9,1,4,5,9,28
191219940,1,3,9,9,2,24
191219941,5,6,3,3,0,17
191219942,5,0,1,4,4,14
191219943,0,4,4,4,7,19
191219944,7,2,2,9,0,20
191219945,5,8,7,5,7,32
191219946,3,2,3,0,2,10
191219947,7,4,6,5,9,31
191219948,7,7,7,0,5,26
191219949,9,4,1,8,9,31
191219950,0,6,9,3,1,19
191219951,9,1,7,3,8,28
191219952,7,0,3,1,2,13
191219953,6,9,5,0,2,22
191219954,4,2,4,9,5,24
191219955,1,3,2,6,3,15
191219956,0,1,7,8,9,25
191219957,4,3,1,6,3,17
191219958,4,2,8,6,3,23
191219959,9,8,0,6,7,30
191219960,8,1,9,3,4,25
191219961,6,1,6,2,8,23
191219962,5,0,3,7,9,24
191219963,7,5,4,7,3,26
191219964,4,3,7,6,3,23
191219965,8,9,6,0,9,32
191219966,3,1,4,5,7,20
191219967,0,8,5,8,8,29
191219968,2,6,2,6,5,21
191219969,2,9,5,5,6,27
191219970,2,0,6,6,9,23
191219971,9,8,0,5,0,22
191219972,6,4,4,3,8,25
191219973,9,8,6,2,1,26
191219974,2,5,2,3,3,15
191219975,6,6,2,2,4,20
191219976,4,1,2,6,8,21
191219977,3,8,4,8,5,28
191219978,1,8,0,7,8,24
191219979,2,5,3,6,9,25
191219980,7,6,0,8,3,24
191219981,1,3,7,1,6,18
191219982,2,4,1,2,9,18
191219983,9,2,5,1,1,18
191219984,1,7,8,1,9,26
191219985,2,4,6,7,3,22
191219986,3,0,4,0,1,8
191219987,9,5,7,4,8,33
191219988,4,8,9,1,7,29
191219989,4,3,7,0,3,17
191219990,6,7,7,8,0,28
191219991,5,5,4,2,6,22
191219992,7,5,4,0,7,23
191219993,9,2,9,2,9,31
191219994,5,3,5,5,8,26
191219995,9,0,3,8,3,23
191219996,3,0,7,3,3,16
191219997,6,7,2,4,0,19
191219998,3,8,8,5,6,30
191219999,0,4,0,4,8,16
1912191000,9,8,1,3,2,23
1912191001,7,9,2,5,6,29
1912191002,7,9,4,9,5,34
1912191003,0,0,3,0,7,10
1912191004,5,6,7,9,3,30
1912191005,9,1,6,3,1,20
1912191006,6,2,2,1,4,15
1912191007,2,9,7,1,5,24
1912191008,0,3,4,4,8,19
1912191009,0,6,7,0,0,13
1912191010,0,0,8,3,5,16
1912191011,1,7,6,9,3,26
1912191012,2,7,1,2,4,16
1912191013,0,5,5,9,8,27
1912191014,4,1,3,4,1,13
1912191015,7,8,8,0,5,28
1912191016,1,2,0,4,4,11
1912191017,8,6,5,3,1,23
1912191018,5,9,4,0,4,22
1912191019,8,1,9,4,2,24
1912191020,2,4,2,7,9,24
1912191021,0,6,9,8,0,23
1912191022,3,3,1,6,1,14
1912191023,6,0,1,0,8,15
1912191024,3,1,4,8,2,18
1912191025,5,4,8,1,6,24
1912191026,5,3,7,2,8,25
1912191027,3,0,3,4,5,15
1912191028,8,9,6,5,1,29
1912191029,3,7,7,1,6,24
1912191030,1,4,4,0,5,14
1912191031,4,6,8,1,7,26
1912191032,5,4,0,2,5,16
1912191033,1,3,0,9,7,20
1912191034,7,4,4,9,9,33
1912191035,0,6,2,8,3,19
1912191036,3,7,8,1,9,28
1912191037,5,0,5,3,6,19
1912191038,9,6,8,3,2,28
1912191039,0,4,9,2,8,23
1912191040,5,6,2,9,1,23
1912191041,1,9,1,7,8,26
1912191042,9,8,2,0,5,24
1912191043,6,3,1,3,9,22
1912191044,8,6,9,1,3,27
1912191045,5,4,0,5,4,18
1912191046,5,6,3,8,2,24
1912191047,5,5,5,1,0,16
1912191048,5,8,4,7,9,33
1912191049,9,3,2,5,2,21
1912191050,5,6,5,3,7,26
1912191051,7,5,9,1,9,31
1912191052,4,9,7,6,6,32
1912191053,6,3,1,8,9,27
1912191054,0,7,6,3,4,20
1912191055,4,0,6,6,7,23
1912191056,6,7,9,1,3,26
1912191057,1,2,0,5,5,13
1912191058,2,3,2,3,3,13
1912191059,5,0,7,6,4,22
1912191060,7,9,2,6,2,26
1912191061,2,6,7,9,9,33
1912191062,0,2,6,9,7,24
1912191063,5,3,3,9,4,24
1912191064,3,7,2,5,9,26
1912191065,5,5,7,2,7,26
1912191066,4,7,7,5,3,26
1912191067,9,3,6,0,0,18
1912191068,5,3,9,7,8,32
1912191069,4,1,0,9,7,21
1912191070,7,5,7,0,9,28
1912191071,4,0,2,5,3,14
1912191072,8,6,5,4,3,26
1912191073,9,6,8,7,5,35
1912191074,8,5,4,7,6,30
1912191075,6,4,4,1,7,22
1912191076,1,8,3,6,6,24
1912191077,8,6,0,2,5,21
1912191078,9,8,4,9,1,31
1912191079,6,6,7,5,8,32
1912191080,5,1,8,1,9,24
1912191081,9,1,2,6,9,27
1912191082,4,2,3,6,9,24
1912191083,5,3,4,0,8,20
1912191084,9,0,7,5,7,28
1912191085,7,7,6,2,7,29
1912191086,1,5,6,5,5,22
1912191087,1,6,8,0,1,16
1912191088,9,0,0,7,6,22
1912191089,3,6,4,6,8,27
1912191090,8,5,3,0,7,23
1912191091,6,9,3,2,9,29
1912191092,7,2,2,7,5,23
1912191093,7,7,1,0,5,20
1912191094,4,7,6,0,1,18
1912191095,2,3,2,6,9,22
1912191096,7,4,7,3,3,24
1912191097,3,5,5,6,5,24
1912191098,7,5,9,6,3,30
1912191099,1,6,3,2,1,13
1912191100,3,8,0,3,1,15
1912191101,1,8,0,2,9,20
1912191102,5,8,9,8,0,30
1912191103,3,5,8,5,2,23
1912191104,3,8,1,1,1,14
1912191105,7,4,6,7,9,33
191220001,0,6,0,1,4,11
191220002,7,0,5,7,8,27
191220003,8,3,6,3,9,29
191220004,2,9,3,0,9,23
191220005,5,9,8,2,5,29
191220006,2,6,4,0,5,17
191220007,5,6,6,0,6,23
191220008,3,8,2,8,5,26
191220009,8,1,4,9,3,25
191220010,8,4,8,8,0,28
191220011,1,8,2,8,2,21
191220012,9,3,7,5,4,28
191220013,8,6,8,7,9,38
191220014,1,5,1,1,4,12
191220015,5,7,7,4,2,25
191220016,7,1,1,9,7,25
191220017,4,1,2,1,5,13
191220018,7,2,8,2,2,21
191220019,4,8,0,7,3,22
191220020,3,7,5,3,5,23
191220021,7,1,1,0,5,14
191220022,1,2,0,5,8,16
191220023,7,6,7,4,7,31
191220024,9,5,9,8,9,40
191220025,9,0,5,1,2,17
191220026,1,5,4,0,3,13
191220027,6,9,2,3,6,26
191220028,4,3,8,2,0,17
191220029,6,9,5,3,3,26
191220030,2,9,1,1,7,20
191220031,3,9,2,7,0,21
191220032,0,0,7,8,0,15
191220033,4,8,6,8,5,31
191220034,0,3,7,2,1,13
191220035,2,6,4,3,2,17
191220036,3,4,9,0,3,19
191220037,7,5,7,1,7,27
191220038,1,7,8,2,1,19
191220039,9,4,5,2,5,25
191220040,0,0,2,2,9,13
191220041,3,7,5,9,6,30
191220042,1,4,3,1,0,9
191220043,7,6,3,4,4,24
191220044,4,8,3,3,4,22
191220045,6,4,1,5,0,16
191220046,0,0,8,9,8,25
191220047,5,1,4,2,2,14
191220048,0,3,5,6,0,14
191220049,4,7,2,5,8,26
191220050,6,7,9,8,8,38
191220051,2,5,5,6,6,24
191220052,6,1,8,3,9,27
191220053,4,7,1,1,7,20
191220054,1,9,0,2,3,15
191220055,7,4,5,5,0,21
191220056,8,2,5,7,9,31
191220057,1,6,8,5,8,28
191220058,4,9,9,2,1,25
191220059,5,6,7,0,1,19
191220060,8,0,0,7,4,19
191220061,1,5,1,7,5,19
191220062,2,8,8,0,6,24
191220063,6,9,0,1,1,17
191220064,7,2,9,0,7,25
191220065,2,3,2,6,7,20
191220066,4,4,3,3,0,14
191220067,7,0,3,8,1,19
191220068,7,7,9,2,8,33
191220069,7,8,5,3,7,30
191220070,7,4,0,8,5,24
191220071,3,0,7,7,1,18
191220072,4,6,8,3,3,24
191220073,0,2,8,7,9,26
191220074,7,0,0,8,0,15
191220075,1,8,9,8,8,34
191220076,2,3,1,8,8,22
191220077,9,8,5,0,0,22
191220078,2,2,6,8,2,20
191220079,7,8,9,7,8,39
191220080,4,0,7,7,2,20
191220081,2,3,8,4,7,24
191220082,4,7,1,7,3,22
191220083,4,9,6,3,0,22
191220084,5,7,3,8,7,30
191220085,2,5,6,1,2,16
191220086,9,6,1,5,1,22
191220087,3,0,1,4,8,16
191220088,6,5,7,3,8,29
191220089,0,1,4,7,0,12
191220090,0,4,8,3,2,17
191220091,0,7,6,3,2,18
191220092,7,3,9,3,1,23
191220093,6,9,8,6,0,29
191220094,4,6,7,5,1,23
191220095,5,5,8,1,1,20
191220096,0,7,8,2,5,22
191220097,7,2,7,7,2,25
191220098,3,6,1,0,7,17
191220099,8,3,7,8,4,30
191220100,3,3,8,6,6,26
191220101,3,1,0,9,3,16
191220102,5,8,9,2,9,33
191220103,4,4,3,7,4,22
191220104,8,2,1,5,4,20
191220105,3,6,0,1,0,10
191220106,8,6,4,4,1,23
191220107,6,3,5,3,5,22
191220108,3,4,3,0,6,16
191220109,8,8,3,0,4,23
191220110,3,4,1,8,2,18
191220111,0,0,7,4,3,14
191220112,6,3,3,6,1,19
191220113,9,4,4,3,3,23
191220114,8,2,9,4,0,23
191220115,6,2,1,6,9,24
191220116,9,3,9,2,8,31
191220117,7,3,9,4,2,25
191220118,2,3,5,8,7,25
191220119,6,4,5,2,7,24
191220120,2,0,9,2,6,19
191220121,4,1,2,4,6,17
191220122,1,8,9,1,8,27
191220123,4,3,9,2,5,23
191220124,2,9,7,1,9,28
191220125,9,1,3,8,9,30
191220126,8,1,5,9,5,28
191220127,4,0,1,7,0,12
191220128,0,4,7,1,1,13
191220129,1,2,4,8,3,18
191220130,0,8,9,5,5,27
191220131,6,2,5,6,1,20
191220132,1,1,8,3,8,21
191220133,9,2,5,3,1,20
191220134,0,0,5,6,0,11
191220135,6,7,5,2,3,23
191220136,1,6,4,3,0,14
191220137,1,0,8,4,5,18
191220138,3,9,0,5,4,21
191220139,6,5,5,2,2,20
191220140,1,8,6,6,6,27
191220141,8,2,1,0,9,20
191220142,5,8,9,4,6,32
191220143,8,7,8,3,8,34
191220144,0,1,6,8,6,21
191220145,0,6,8,2,0,16
191220146,7,9,8,9,3,36
191220147,7,0,2,6,1,16
191220148,2,8,1,1,1,13
191220149,0,4,0,3,7,14
191220150,3,1,6,8,4,22
191220151,1,0,4,3,5,13
191220152,8,3,8,7,3,29
191220153,1,4,9,4,7,25
191220154,7,7,4,6,6,30
191220155,6,7,1,1,4,19
191220156,0,5,9,9,5,28
191220157,4,1,5,1,7,18
191220158,4,6,4,4,9,27
191220159,9,9,7,7,3,35
191220160,5,7,9,7,4,32
191220161,6,1,0,8,2,17
191220162,9,1,6,2,8,26
191220163,1,1,6,4,4,16
191220164,4,6,3,2,8,23
191220165,5,7,6,3,8,29
191220166,5,9,3,7,5,29
191220167,5,3,7,4,8,27
191220168,5,4,2,8,3,22
191220169,7,8,8,9,8,40
191220170,5,4,3,9,3,24
191220171,7,1,6,6,6,26
191220172,9,3,6,4,6,28
191220173,9,8,1,0,3,21
191220174,4,1,4,1,4,14
191220175,8,0,7,6,7,28
191220176,0,8,8,0,1,17
191220177,4,6,2,6,4,22
191220178,3,8,9,4,2,26
191220179,9,7,5,0,4,25
191220180,3,9,6,8,4,30
191220181,6,5,8,9,9,37
191220182,6,9,2,7,4,28
191220183,0,7,2,5,9,23
191220184,3,3,8,8,0,22
191220185,7,6,4,4,6,27
191220186,0,4,0,8,9,21
191220187,1,7,8,0,4,20
191220188,5,2,2,7,6,22
191220189,0,5,4,6,9,24
191220190,0,2,0,8,7,17
191220191,0,8,4,6,1,19
191220192,3,0,1,5,4,13
191220193,0,8,7,7,0,22
191220194,1,4,0,5,1,11
191220195,1,6,9,9,4,29
191220196,4,6,6,4,6,26
191220197,0,2,9,4,2,17
191220198,3,7,4,6,5,25
191220199,1,9,2,6,6,24
191220200,9,1,6,0,5,21
191220201,9,4,5,8,9,35
191220202,2,4,8,3,1,18
191220203,0,3,4,6,6,19
191220204,5,4,4,9,4,26
191220205,5,5,7,8,5,30
191220206,5,1,0,8,1,15
191220207,7,9,0,5,0,21
191220208,0,6,1,1,8,16
191220209,2,2,1,8,7,20
191220210,0,2,1,1,3,7
191220211,0,9,6,6,4,25
191220212,6,8,1,9,0,24
191220213,6,7,5,0,9,27
191220214,9,2,3,6,1,21
191220215,6,2,8,0,4,20
191220216,7,9,3,2,7,28
191220217,8,2,7,2,3,22
191220218,6,5,8,8,6,33
191220219,0,8,0,2,8,18
191220220,4,8,4,5,9,30
191220221,1,8,8,2,4,23
191220222,9,6,0,0,8,23
191220223,3,2,5,7,2,19
191220224,7,6,4,5,3,25
191220225,1,2,8,9,2,22
191220226,4,4,5,2,6,21
191220227,6,8,6,1,2,23
191220228,6,9,4,1,1,21
191220229,7,4,1,0,3,15
191220230,0,1,4,1,6,12
191220231,4,4,8,8,3,27
191220232,8,2,9,4,1,24
191220233,1,3,1,1,4,10
191220234,8,7,2,8,1,26
191220235,9,9,5,6,8,37
191220236,1,9,2,6,9,27
191220237,0,4,4,6,7,21
191220238,0,0,1,3,8,12
191220239,3,3,6,4,0,16
191220240,1,9,8,4,6,28
191220241,3,3,2,4,3,15
191220242,6,4,3,4,4,21
191220243,3,1,4,4,1,13
191220244,7,6,9,4,8,34
191220245,1,1,2,1,7,12
191220246,8,6,5,2,8,29
191220247,1,4,2,5,8,20
191220248,0,9,8,6,7,30
191220249,1,9,5,8,0,23
191220250,3,7,7,7,3,27
191220251,2,5,7,7,8,29
191220252,6,5,9,8,4,32
191220253,3,1,6,6,1,17
191220254,1,0,0,7,8,16
191220255,8,7,0,1,7,23
191220256,4,7,0,1,8,20
191220257,8,6,1,2,2,19
191220258,7,8,6,5,6,32
191220259,2,4,9,7,9,31
191220260,8,6,4,6,9,33
191220261,1,4,2,6,3,16
191220262,4,6,1,6,4,21
191220263,8,9,6,2,7,32
191220264,6,5,5,7,0,23
191220265,5,5,7,5,9,31
191220266,9,4,1,9,9,32
191220267,4,2,2,0,1,9
191220268,6,0,7,7,5,25
191220269,3,5,2,5,9,24
191220270,9,2,0,5,5,21
191220271,6,6,3,5,4,24
191220272,7,4,1,7,5,24
191220273,6,6,1,7,6,26
191220274,0,1,5,4,3,13
191220275,0,8,3,3,8,22
191220276,1,6,0,2,1,10
191220277,1,3,2,9,7,22
191220278,5,1,0,1,3,10
191220279,8,5,0,8,6,27
191220280,3,1,2,1,3,10
191220281,9,1,5,7,0,22
191220282,5,4,7,9,2,27
191220283,7,4,5,1,1,18
191220284,6,3,2,8,8,27
191220285,7,8,8,8,7,38
191220286,2,6,7,2,8,25
191220287,1,8,3,4,6,22
191220288,3,9,4,3,3,22
191220289,7,8,2,9,9,35
191220290,8,3,8,1,5,25
191220291,1,7,1,3,8,20
191220292,1,4,5,8,9,27
191220293,1,3,4,8,2,18
191220294,5,7,8,9,4,33
191220295,3,9,2,3,5,22
191220296,9,8,2,6,1,26
191220297,6,3,8,9,0,26
191220298,3,9,8,9,1,30
191220299,2,9,2,6,3,22
191220300,3,3,6,6,3,21
191220301,0,4,3,7,6,20
191220302,4,9,0,1,9,23
191220303,0,3,1,4,7,15
191220304,3,5,7,1,3,19
191220305,1,5,5,1,3,15
191220306,1,9,8,7,9,34
191220307,0,0,8,1,2,11
191220308,8,4,0,6,3,21
191220309,2,3,6,6,4,21
191220310,3,1,5,7,0,16
191220311,1,0,3,7,6,17
191220312,3,6,9,0,9,27
191220313,6,4,6,8,7,31
191220314,9,5,5,3,1,23
191220315,0,9,3,6,6,24
191220316,6,9,3,2,4,24
191220317,6,8,8,8,6,36
191220318,2,0,7,4,1,14
191220319,3,8,1,4,7,23
191220320,1,7,1,8,8,25
191220321,0,7,2,2,7,18
191220322,2,4,8,8,9,31
191220323,3,6,3,4,4,20
191220324,5,0,4,2,2,13
191220325,1,6,2,8,2,19
191220326,9,1,1,4,9,24
191220327,4,4,6,5,1,20
191220328,5,5,4,5,2,21
191220329,4,2,5,7,0,18
191220330,0,1,4,3,9,17
191220331,5,1,4,0,8,18
191220332,8,8,6,4,5,31
191220333,5,8,5,6,5,29
191220334,5,1,2,6,8,22
191220335,3,9,2,0,2,16
191220336,0,5,1,3,0,9
191220337,9,4,7,7,4,31
191220338,7,7,6,9,9,38
191220339,5,2,2,1,5,15
191220340,7,8,0,1,5,21
191220341,0,4,8,0,6,18
191220342,4,6,9,5,0,24
191220343,2,7,4,9,9,31
191220344,4,4,0,2,3,13
191220345,8,1,7,2,4,22
191220346,3,1,9,2,0,15
191220347,7,9,9,8,2,35
191220348,4,4,0,5,9,22
191220349,7,7,0,0,8,22
191220350,8,8,5,8,8,37
191220351,2,0,3,7,4,16
191220352,1,3,4,4,4,16
191220353,8,8,9,4,5,34
191220354,9,0,2,7,1,19
191220355,5,0,2,7,5,19
191220356,4,8,9,4,1,26
191220357,9,2,4,4,7,26
191220358,1,1,5,7,4,18
191220359,1,3,7,9,0,20
191220360,8,5,4,7,2,26
191220361,2,6,1,6,5,20
191220362,1,4,1,5,9,20
191220363,3,4,2,1,9,19
191220364,0,9,9,4,5,27
191220365,0,4,3,1,8,16
191220366,2,5,2,7,6,22
191220367,5,6,4,4,6,25
191220368,0,3,8,7,4,22
191220369,2,2,3,7,9,23
191220370,7,1,5,5,8,26
191220371,3,5,6,8,4,26
191220372,0,6,7,3,6,22
191220373,8,3,0,2,6,19
191220374,9,0,6,6,4,25
191220375,1,1,8,4,0,14
191220376,3,5,1,5,4,18
191220377,4,7,1,8,9,29
191220378,3,4,0,4,3,14
191220379,2,2,0,1,5,10
191220380,2,0,2,4,8,16
191220381,3,5,8,4,0,20
191220382,0,8,9,8,7,32
191220383,1,6,1,3,8,19
191220384,8,5,2,0,6,21
191220385,2,5,4,9,1,21
191220386,9,1,8,3,2,23
191220387,1,8,1,8,8,26
191220388,5,4,2,7,7,25
191220389,8,8,5,9,7,37
191220390,4,8,5,7,3,27
191220391,8,2,6,4,9,29
191220392,5,1,1,4,1,12
191220393,7,7,5,9,2,30
191220394,3,9,6,3,6,27
191220395,0,9,8,5,0,22
191220396,0,8,0,8,2,18
191220397,4,8,1,2,3,18
191220398,0,1,4,8,1,14
191220399,4,0,1,9,6,20
191220400,6,8,5,8,9,36
191220401,0,5,2,4,8,19
191220402,6,3,0,8,6,23
191220403,1,0,3,4,0,8
191220404,7,1,5,5,5,23
191220405,1,5,0,6,2,14
191220406,0,1,3,6,6,16
191220407,2,5,3,6,4,20
191220408,6,3,1,1,9,20
191220409,5,5,1,0,7,18
191220410,1,2,3,7,0,13
191220411,1,9,8,9,5,32
191220412,5,2,0,3,1,11
191220413,8,4,6,4,3,25
191220414,7,5,6,2,6,26
191220415,3,3,7,0,6,19
191220416,9,8,1,6,9,33
191220417,8,1,0,0,9,18
191220418,1,8,6,8,2,25
191220419,9,5,5,3,2,24
191220420,2,8,5,1,4,20
191220421,1,8,9,9,0,27
191220422,3,9,1,5,1,19
191220423,7,3,3,0,0,13
191220424,5,7,6,5,8,31
191220425,1,8,9,2,9,29
191220426,5,4,8,1,2,20
191220427,7,4,3,9,6,29
191220428,3,1,7,3,2,16
191220429,0,8,6,5,5,24
191220430,2,2,9,8,7,28
191220431,5,4,1,6,1,17
191220432,5,5,9,2,9,30
191220433,8,3,3,1,1,16
191220434,3,8,0,7,1,19
191220435,0,8,5,0,7,20
191220436,4,8,8,2,5,27
191220437,0,8,6,2,4,20
191220438,1,3,3,2,8,17
191220439,7,0,5,4,4,20
191220440,3,5,0,0,3,11
191220441,5,1,9,2,8,25
191220442,0,0,4,9,7,20
191220443,0,0,7,4,6,17
191220444,5,1,3,8,3,20
191220445,5,1,3,8,4,21
191220446,6,1,3,3,4,17
191220447,5,6,8,5,1,25
191220448,9,0,4,7,3,23
191220449,7,6,2,3,2,20
191220450,0,6,1,6,9,22
191220451,9,9,1,7,8,34
191220452,3,4,0,1,5,13
191220453,9,1,9,1,1,21
191220454,3,2,5,8,7,25
191220455,4,8,8,4,5,29
191220456,0,4,1,0,5,10
191220457,5,2,3,7,9,26
191220458,7,9,6,0,9,31
191220459,5,0,2,8,9,24
191220460,5,0,3,4,1,13
191220461,2,7,7,0,1,17
191220462,4,9,7,7,4,31
191220463,2,1,4,1,6,14
191220464,6,1,3,6,9,25
191220465,1,6,0,1,4,12
191220466,7,7,2,9,5,30
191220467,5,1,5,0,7,18
191220468,2,5,9,8,5,29
191220469,8,9,0,1,9,27
191220470,0,8,9,1,4,22
191220471,5,6,3,6,8,28
191220472,5,5,6,3,9,28
191220473,8,1,1,8,1,19
191220474,1,1,3,0,4,9
191220475,1,3,9,9,4,26
191220476,3,9,3,3,9,27
191220477,4,1,0,5,5,15
191220478,5,7,5,6,7,30
191220479,7,6,7,5,8,33
191220480,2,3,5,6,0,16
191220481,6,3,0,3,9,21
191220482,5,9,4,0,6,24
191220483,3,8,5,6,6,28
191220484,8,2,2,4,4,20
191220485,8,3,5,7,9,32
191220486,2,0,8,2,9,21
191220487,6,7,5,9,3,30
191220488,0,4,5,6,9,24
191220489,3,7,3,0,3,16
191220490,5,7,8,5,9,34
191220491,0,2,0,7,7,16
191220492,9,0,8,7,5,29
191220493,6,6,6,3,8,29
191220494,0,4,5,4,0,13
191220495,8,1,1,3,4,17
191220496,1,5,3,5,7,21
191220497,0,5,5,1,7,18
191220498,5,3,9,5,5,27
191220499,1,5,5,4,0,15
191220500,0,5,2,3,8,18
191220501,0,0,5,9,9,23
191220502,3,8,2,1,7,21
191220503,8,3,5,1,9,26
191220504,9,9,2,5,7,32
191220505,5,3,5,1,4,18
191220506,5,9,9,8,5,36
191220507,5,0,7,8,7,27
191220508,1,3,6,6,4,20
191220509,1,1,4,2,5,13
191220510,0,0,8,6,3,17
191220511,7,5,1,0,0,13
191220512,1,3,0,4,7,15
191220513,7,3,2,4,6,22
191220514,7,6,9,7,1,30
191220515,0,4,8,7,9,28
191220516,4,2,1,6,1,14
191220517,7,1,0,1,3,12
191220518,2,1,7,7,8,25
191220519,0,9,1,8,0,18
191220520,2,5,0,9,4,20
191220521,5,7,1,9,1,23
191220522,7,0,6,8,5,26
191220523,2,2,1,6,8,19
191220524,6,8,3,5,2,24
191220525,0,5,2,2,2,11
191220526,2,9,4,7,8,30
191220527,4,1,6,3,8,22
191220528,6,2,4,5,7,24
191220529,8,9,4,0,0,21
191220530,2,3,0,8,7,20
